B.1	Q0	4065885	102	1.4460945902554796	Tangent-S
B.1	Q0	5506202	103	1.442454603075644	Tangent-S
B.1	Q0	2981292	104	1.434454836459635	Tangent-S
B.1	Q0	4870282	105	1.4344364584354166	Tangent-S
B.1	Q0	3271535	106	1.4306939749723961	Tangent-S
B.1	Q0	524430	107	1.429423035355369	Tangent-S
B.1	Q0	2950165	108	1.4285537180385823	Tangent-S
B.1	Q0	2510522	109	1.4285537180385823	Tangent-S
B.1	Q0	8007813	110	1.4283393816709606	Tangent-S
B.1	Q0	4173058	111	1.4283393816709606	Tangent-S
B.1	Q0	4758448	112	1.4271660477953532	Tangent-S
B.1	Q0	3453707	113	1.4259653721739205	Tangent-S
B.1	Q0	5571054	114	1.425477798093248	Tangent-S
B.1	Q0	1582417	115	1.4173936111111112	Tangent-S
B.1	Q0	2245256	116	1.4148583127260967	Tangent-S
B.1	Q0	7774713	117	1.4133202907618698	Tangent-S
B.1	Q0	6913831	118	1.4132935356986291	Tangent-S
B.1	Q0	1147772	119	1.4132935356986291	Tangent-S
B.1	Q0	4962528	120	1.4122212145581479	Tangent-S
B.1	Q0	8824873	121	1.411948611111111	Tangent-S
B.1	Q0	8824872	122	1.411948611111111	Tangent-S
B.1	Q0	5517496	123	1.4116570178178969	Tangent-S
B.1	Q0	5230081	124	1.4110369720324063	Tangent-S
B.1	Q0	8044133	125	1.4090069303201507	Tangent-S
B.1	Q0	3073064	126	1.4084710864596348	Tangent-S
B.1	Q0	8987713	127	1.4061853657367946	Tangent-S
B.1	Q0	7994607	128	1.403924516968157	Tangent-S
B.1	Q0	8609215	129	1.4020502493947924	Tangent-S
B.1	Q0	5135881	130	1.4000197793085851	Tangent-S
B.1	Q0	5135882	131	1.4000197793085851	Tangent-S
B.1	Q0	2241221	132	1.3990474622852533	Tangent-S
B.1	Q0	1014589	133	1.3990474622852533	Tangent-S
B.1	Q0	1720762	134	1.3978773804467721	Tangent-S
B.1	Q0	5652283	135	1.3978773804467721	Tangent-S
B.1	Q0	2420298	136	1.395069269020174	Tangent-S
B.1	Q0	8280313	137	1.395069269020174	Tangent-S
B.1	Q0	8824860	138	1.394161611111111	Tangent-S
B.1	Q0	2025819	139	1.3928670089143584	Tangent-S
B.1	Q0	3393770	140	1.3928670089143584	Tangent-S
B.1	Q0	8754039	141	1.3922567988258367	Tangent-S
B.1	Q0	1920979	142	1.3919500874514725	Tangent-S
B.1	Q0	6860521	143	1.3919500874514725	Tangent-S
B.1	Q0	2551301	144	1.3919500874514725	Tangent-S
B.1	Q0	7860531	145	1.3889241813760478	Tangent-S
B.1	Q0	6972509	146	1.3885741901301847	Tangent-S
B.1	Q0	5913229	147	1.3831181729875648	Tangent-S
B.1	Q0	3899395	148	1.3817753422476917	Tangent-S
B.1	Q0	8279917	149	1.3801041901301847	Tangent-S
B.1	Q0	3093690	150	1.3797514731742286	Tangent-S
B.1	Q0	2372200	151	1.379722904641453	Tangent-S
B.1	Q0	747289	152	1.379092632979694	Tangent-S
B.1	Q0	4689987	153	1.3784444784401797	Tangent-S
B.1	Q0	5594788	154	1.37779854560644	Tangent-S
B.1	Q0	6860627	155	1.3752005059196584	Tangent-S
B.1	Q0	6479847	156	1.3752005059196584	Tangent-S
B.1	Q0	2017518	157	1.3745764032409462	Tangent-S
B.1	Q0	4622239	158	1.3738336111111111	Tangent-S
B.1	Q0	5579105	159	1.3722353117735129	Tangent-S
B.1	Q0	5350377	160	1.3684841374269006	Tangent-S
B.1	Q0	416949	161	1.3677181729875647	Tangent-S
B.1	Q0	5757948	162	1.3677181729875647	Tangent-S
B.1	Q0	7950998	163	1.3591838261154052	Tangent-S
B.1	Q0	4750017	164	1.3591838261154052	Tangent-S
B.1	Q0	5638819	165	1.3586279241049652	Tangent-S
B.1	Q0	6860643	166	1.3569697531654543	Tangent-S
B.1	Q0	1929549	167	1.349606903038482	Tangent-S
B.1	Q0	5927489	168	1.349047523463518	Tangent-S
B.1	Q0	8051273	169	1.349047523463518	Tangent-S
B.1	Q0	388653	170	1.349047523463518	Tangent-S
B.1	Q0	3393769	171	1.3462820089143586	Tangent-S
B.1	Q0	2479243	172	1.3462820089143586	Tangent-S
B.1	Q0	8683951	173	1.3462820089143586	Tangent-S
B.1	Q0	3610389	174	1.345495464658022	Tangent-S
B.1	Q0	5490703	175	1.3410489320894217	Tangent-S
B.1	Q0	1645736	176	1.3403846650717703	Tangent-S
B.1	Q0	8988230	177	1.339953611111111	Tangent-S
B.1	Q0	7409120	178	1.339953611111111	Tangent-S
B.1	Q0	3293951	179	1.339159516562187	Tangent-S
B.1	Q0	2049132	180	1.3374086755810253	Tangent-S
B.1	Q0	475764	181	1.3361944784401796	Tangent-S
B.1	Q0	7409444	182	1.335948799570856	Tangent-S
B.1	Q0	6953328	183	1.3326639632118253	Tangent-S
B.1	Q0	6511537	184	1.332355530904079	Tangent-S
B.1	Q0	7051569	185	1.3317499332288538	Tangent-S
B.1	Q0	4450421	186	1.3307172920376826	Tangent-S
B.1	Q0	7430569	187	1.3293254861946902	Tangent-S
B.1	Q0	7239750	188	1.3280884194168405	Tangent-S
B.1	Q0	9112267	189	1.3258329646580218	Tangent-S
B.1	Q0	9098512	190	1.3243619207108681	Tangent-S
B.1	Q0	1301037	191	1.3230743150969855	Tangent-S
B.1	Q0	7187500	192	1.3230743150969855	Tangent-S
B.1	Q0	1035104	193	1.3218351639239698	Tangent-S
B.1	Q0	3301232	194	1.3218351639239698	Tangent-S
B.1	Q0	3586178	195	1.3218351639239698	Tangent-S
B.1	Q0	2290966	196	1.3178068627129087	Tangent-S
B.1	Q0	4112225	197	1.3165783970492049	Tangent-S
B.1	Q0	3103524	198	1.3156386078271562	Tangent-S
B.1	Q0	6568541	199	1.3156192808379246	Tangent-S
B.1	Q0	2385154	200	1.3136305422032126	Tangent-S
B.1	Q0	684907	201	1.3127478498955205	Tangent-S
B.1	Q0	1608994	202	1.3106246155366001	Tangent-S
B.1	Q0	2930524	203	1.3102769074222977	Tangent-S
B.1	Q0	5706109	204	1.3084314164768507	Tangent-S
B.1	Q0	4248703	205	1.3058655309040792	Tangent-S
B.1	Q0	5519503	206	1.3052362784471216	Tangent-S
B.1	Q0	7354528	207	1.3045143739170753	Tangent-S
B.1	Q0	8701306	208	1.3035705309040793	Tangent-S
B.1	Q0	371928	209	1.303363875536546	Tangent-S
B.1	Q0	6681945	210	1.303363875536546	Tangent-S
B.1	Q0	1513763	211	1.303363875536546	Tangent-S
B.1	Q0	369079	212	1.303363875536546	Tangent-S
B.1	Q0	1748233	213	1.303363875536546	Tangent-S
B.1	Q0	6205362	214	1.3024811832288539	Tangent-S
B.1	Q0	99535	215	1.3004331785023824	Tangent-S
B.1	Q0	8814963	216	1.2979762784471218	Tangent-S
B.1	Q0	8821944	217	1.2968814164768507	Tangent-S
B.1	Q0	4650635	218	1.2968814164768507	Tangent-S
B.1	Q0	8821945	219	1.2968814164768507	Tangent-S
B.1	Q0	5846447	220	1.2968814164768507	Tangent-S
B.1	Q0	6313069	221	1.2968814164768507	Tangent-S
B.1	Q0	2948662	222	1.2961326345746291	Tangent-S
B.1	Q0	8799393	223	1.2951529451137884	Tangent-S
B.1	Q0	6768264	224	1.2951529451137884	Tangent-S
B.1	Q0	1419372	225	1.2951032314734923	Tangent-S
B.1	Q0	2980953	226	1.2930269679079625	Tangent-S
B.1	Q0	3257982	227	1.2929032232117714	Tangent-S
B.1	Q0	6971492	228	1.2920841045340783	Tangent-S
B.1	Q0	1780002	229	1.2909773490858973	Tangent-S
B.1	Q0	5146703	230	1.2909773490858973	Tangent-S
B.1	Q0	1976179	231	1.2893445318959167	Tangent-S
B.1	Q0	1943693	232	1.2893445318959167	Tangent-S
B.1	Q0	6074236	233	1.2892759931074802	Tangent-S
B.1	Q0	99471	234	1.2891180014106718	Tangent-S
B.1	Q0	4480262	235	1.2891180014106718	Tangent-S
B.1	Q0	4611064	236	1.2891180014106718	Tangent-S
B.1	Q0	7250766	237	1.2891180014106718	Tangent-S
B.1	Q0	97820	238	1.2877881906819237	Tangent-S
B.1	Q0	1813591	239	1.2877881906819237	Tangent-S
B.1	Q0	4227387	240	1.2877881906819237	Tangent-S
B.1	Q0	2439663	241	1.2877881906819237	Tangent-S
B.1	Q0	6965972	242	1.287216230441993	Tangent-S
B.1	Q0	3386057	243	1.2861873043765084	Tangent-S
B.1	Q0	2433623	244	1.285968634574629	Tangent-S
B.1	Q0	6923364	245	1.2850696117804552	Tangent-S
B.1	Q0	7586417	246	1.2850696117804552	Tangent-S
B.1	Q0	5731453	247	1.278798839137645	Tangent-S
B.1	Q0	8566734	248	1.2771173490858974	Tangent-S
B.1	Q0	202641	249	1.2771173490858974	Tangent-S
B.1	Q0	1323536	250	1.2771173490858974	Tangent-S
B.1	Q0	1599127	251	1.2771173490858974	Tangent-S
B.1	Q0	769734	252	1.2771173490858974	Tangent-S
B.1	Q0	2901610	253	1.2768452005537185	Tangent-S
B.1	Q0	3568261	254	1.2765783837102798	Tangent-S
B.1	Q0	5577985	255	1.2747331200254695	Tangent-S
B.1	Q0	6343755	256	1.2725949503641028	Tangent-S
B.1	Q0	4398735	257	1.2716251673360106	Tangent-S
B.1	Q0	2320045	258	1.2716251673360106	Tangent-S
B.1	Q0	4516862	259	1.2698294358149433	Tangent-S
B.1	Q0	2433620	260	1.2671464123524068	Tangent-S
B.1	Q0	5267721	261	1.2671464123524068	Tangent-S
B.1	Q0	6258645	262	1.2671464123524068	Tangent-S
B.1	Q0	2959451	263	1.2671464123524068	Tangent-S
B.1	Q0	2433622	264	1.2671464123524068	Tangent-S
B.1	Q0	926420	265	1.2660892196235922	Tangent-S
B.1	Q0	549579	266	1.2660892196235922	Tangent-S
B.1	Q0	3184312	267	1.2660892196235922	Tangent-S
B.1	Q0	3976919	268	1.265878581871345	Tangent-S
B.1	Q0	5764558	269	1.263181000157181	Tangent-S
B.1	Q0	6813790	270	1.2626655058043117	Tangent-S
B.1	Q0	3618352	271	1.2598612784471217	Tangent-S
B.1	Q0	1764429	272	1.2595451563424485	Tangent-S
B.1	Q0	6137790	273	1.2554773428093273	Tangent-S
B.1	Q0	6770556	274	1.2552250597318484	Tangent-S
B.1	Q0	4784621	275	1.2542061345746292	Tangent-S
B.1	Q0	3054313	276	1.2528029451137885	Tangent-S
B.1	Q0	6339323	277	1.2514406200254695	Tangent-S
B.1	Q0	8596176	278	1.2514406200254695	Tangent-S
B.1	Q0	3141851	279	1.2514406200254695	Tangent-S
B.1	Q0	411833	280	1.246845195195195	Tangent-S
B.1	Q0	1661728	281	1.2464419679079624	Tangent-S
B.1	Q0	7267814	282	1.2462959401709401	Tangent-S
B.1	Q0	4800431	283	1.2447362784471219	Tangent-S
B.1	Q0	2067931	284	1.243676453358803	Tangent-S
B.1	Q0	4995352	285	1.2419940122141357	Tangent-S
B.1	Q0	8726148	286	1.2419281670205238	Tangent-S
B.1	Q0	3160902	287	1.2417506276732981	Tangent-S
B.1	Q0	8297244	288	1.2387785285285284	Tangent-S
B.1	Q0	8700105	289	1.2387785285285284	Tangent-S
B.1	Q0	1051843	290	1.2387785285285284	Tangent-S
B.1	Q0	6761560	291	1.237568634574629	Tangent-S
B.1	Q0	5305886	292	1.2357253137546111	Tangent-S
B.1	Q0	1963653	293	1.2357253137546111	Tangent-S
B.1	Q0	7614898	294	1.2357253137546111	Tangent-S
B.1	Q0	5305883	295	1.2357253137546111	Tangent-S
B.1	Q0	5823800	296	1.2354285861394294	Tangent-S
B.1	Q0	232163	297	1.2297363651553121	Tangent-S
B.1	Q0	652891	298	1.2275159785504912	Tangent-S
B.1	Q0	652892	299	1.2275159785504912	Tangent-S
B.1	Q0	5659176	300	1.2273301730361674	Tangent-S
B.1	Q0	5779329	301	1.2273301730361674	Tangent-S
B.1	Q0	2531437	302	1.224569611780455	Tangent-S
B.1	Q0	6409251	303	1.224569611780455	Tangent-S
B.1	Q0	4283019	304	1.224564658487008	Tangent-S
B.1	Q0	3717816	305	1.224564658487008	Tangent-S
B.1	Q0	5276797	306	1.22095293280223	Tangent-S
B.1	Q0	4889335	307	1.22095293280223	Tangent-S
B.1	Q0	6118609	308	1.2153853012412958	Tangent-S
B.1	Q0	1036608	309	1.2128573437695764	Tangent-S
B.1	Q0	1628988	310	1.2117362784471217	Tangent-S
B.1	Q0	7263707	311	1.2112130060623032	Tangent-S
B.1	Q0	2290293	312	1.2112130060623032	Tangent-S
B.1	Q0	2134334	313	1.1966954094292803	Tangent-S
B.1	Q0	4878765	314	1.1963362784471219	Tangent-S
B.1	Q0	1106985	315	1.1954836595590501	Tangent-S
B.1	Q0	4001255	316	1.1954836595590501	Tangent-S
B.1	Q0	2356975	317	1.1954836595590501	Tangent-S
B.1	Q0	6345274	318	1.1904214123524068	Tangent-S
B.1	Q0	633972	319	1.1904214123524068	Tangent-S
B.1	Q0	5390618	320	1.1888954545454546	Tangent-S
B.1	Q0	8353039	321	1.1888954545454546	Tangent-S
B.1	Q0	8977406	322	1.1855954545454546	Tangent-S
B.1	Q0	1066110	323	1.1833226114649682	Tangent-S
B.1	Q0	3094183	324	1.1824640562248996	Tangent-S
B.1	Q0	5866677	325	1.1819654545454545	Tangent-S
B.1	Q0	5866678	326	1.1819654545454545	Tangent-S
B.1	Q0	3453710	327	1.179103870967742	Tangent-S
B.1	Q0	930377	328	1.179103870967742	Tangent-S
B.1	Q0	2067201	329	1.1773583614469727	Tangent-S
B.1	Q0	4433006	330	1.1773583614469727	Tangent-S
B.1	Q0	6771824	331	1.1756464733350847	Tangent-S
B.1	Q0	5207033	332	1.1756226114649682	Tangent-S
B.1	Q0	5209908	333	1.175091765704584	Tangent-S
B.1	Q0	8885734	334	1.1718354809437386	Tangent-S
B.1	Q0	4049678	335	1.170633870967742	Tangent-S
B.1	Q0	7734882	336	1.170633870967742	Tangent-S
B.1	Q0	4763803	337	1.1690196117804552	Tangent-S
B.1	Q0	6962298	338	1.1690196117804552	Tangent-S
B.1	Q0	4077994	339	1.168513101604278	Tangent-S
B.1	Q0	5823807	340	1.168513101604278	Tangent-S
B.1	Q0	6668560	341	1.168513101604278	Tangent-S
B.1	Q0	7266239	342	1.1672238802593877	Tangent-S
B.1	Q0	2241222	343	1.1662115003538571	Tangent-S
B.1	Q0	6065995	344	1.1662115003538571	Tangent-S
B.1	Q0	1351910	345	1.1662115003538571	Tangent-S
B.1	Q0	7607111	346	1.1656515180265654	Tangent-S
B.1	Q0	1214750	347	1.1656515180265654	Tangent-S
B.1	Q0	8678114	348	1.1641575846716488	Tangent-S
B.1	Q0	8259501	349	1.1634836640680368	Tangent-S
B.1	Q0	2827326	350	1.1634836640680368	Tangent-S
B.1	Q0	9273339	351	1.1634836640680368	Tangent-S
B.1	Q0	7829918	352	1.1629079545454546	Tangent-S
B.1	Q0	6648839	353	1.1629079545454546	Tangent-S
B.1	Q0	9161841	354	1.160046370967742	Tangent-S
B.1	Q0	3365830	355	1.160046370967742	Tangent-S
B.1	Q0	8833246	356	1.1565554545454546	Tangent-S
B.1	Q0	7525013	357	1.1565554545454546	Tangent-S
B.1	Q0	2347120	358	1.1565554545454546	Tangent-S
B.1	Q0	7277928	359	1.1565554545454546	Tangent-S
B.1	Q0	3579837	360	1.1544476114649682	Tangent-S
B.1	Q0	6080667	361	1.1544476114649682	Tangent-S
B.1	Q0	3628990	362	1.1544476114649682	Tangent-S
B.1	Q0	5430783	363	1.1544476114649682	Tangent-S
B.1	Q0	9236614	364	1.153693870967742	Tangent-S
B.1	Q0	6289363	365	1.153693870967742	Tangent-S
B.1	Q0	7550243	366	1.153693870967742	Tangent-S
B.1	Q0	6524010	367	1.1530122257000799	Tangent-S
B.1	Q0	1636009	368	1.1524237641616182	Tangent-S
B.1	Q0	7885984	369	1.1516005790190735	Tangent-S
B.1	Q0	4791873	370	1.1505781905068018	Tangent-S
B.1	Q0	4791872	371	1.1505781905068018	Tangent-S
B.1	Q0	5748264	372	1.1505781905068018	Tangent-S
B.1	Q0	1924124	373	1.1504375862068965	Tangent-S
B.1	Q0	133364	374	1.1504375862068965	Tangent-S
B.1	Q0	5016280	375	1.1492954545454546	Tangent-S
B.1	Q0	4842429	376	1.1492954545454546	Tangent-S
B.1	Q0	5455234	377	1.1492954545454546	Tangent-S
B.1	Q0	2487329	378	1.1492954545454546	Tangent-S
B.1	Q0	8917967	379	1.1492954545454546	Tangent-S
B.1	Q0	8007830	380	1.1492954545454546	Tangent-S
B.1	Q0	2174858	381	1.1492954545454546	Tangent-S
B.1	Q0	3977675	382	1.1488350644699141	Tangent-S
B.1	Q0	6080659	383	1.1473892781316348	Tangent-S
B.1	Q0	7798721	384	1.1473892781316348	Tangent-S
B.1	Q0	9166645	385	1.146433870967742	Tangent-S
B.1	Q0	6616347	386	1.146433870967742	Tangent-S
B.1	Q0	4382968	387	1.1442396396396397	Tangent-S
B.1	Q0	8134107	388	1.143836412352407	Tangent-S
B.1	Q0	9204397	389	1.1431775862068965	Tangent-S
B.1	Q0	5875472	390	1.1431775862068965	Tangent-S
B.1	Q0	6942321	391	1.1431775862068965	Tangent-S
B.1	Q0	2595993	392	1.1421307228915663	Tangent-S
B.1	Q0	5388907	393	1.1421307228915663	Tangent-S
B.1	Q0	7604616	394	1.1421307228915663	Tangent-S
B.1	Q0	2680070	395	1.1410708978032473	Tangent-S
B.1	Q0	1635993	396	1.1409185314685315	Tangent-S
B.1	Q0	4545462	397	1.1409185314685315	Tangent-S
B.1	Q0	6292176	398	1.1409185314685315	Tangent-S
B.1	Q0	9045991	399	1.1409185314685315	Tangent-S
B.1	Q0	8723936	400	1.1409185314685315	Tangent-S
B.1	Q0	3049443	401	1.1393226114649682	Tangent-S
B.1	Q0	3901597	402	1.1393226114649682	Tangent-S
B.1	Q0	3049444	403	1.1393226114649682	Tangent-S
B.1	Q0	1017265	404	1.1393226114649682	Tangent-S
B.1	Q0	7972557	405	1.138056947890819	Tangent-S
B.1	Q0	2046982	406	1.138056947890819	Tangent-S
B.1	Q0	1538040	407	1.138056947890819	Tangent-S
B.1	Q0	3967145	408	1.138056947890819	Tangent-S
B.1	Q0	7972556	409	1.138056947890819	Tangent-S
B.1	Q0	3761442	410	1.1380046022155086	Tangent-S
B.1	Q0	3291840	411	1.1380046022155086	Tangent-S
B.1	Q0	8814574	412	1.136172972972973	Tangent-S
B.1	Q0	6501524	413	1.1349630790190735	Tangent-S
B.1	Q0	8987502	414	1.132823030583874	Tangent-S
B.1	Q0	8156421	415	1.132823030583874	Tangent-S
B.1	Q0	3986691	416	1.132823030583874	Tangent-S
B.1	Q0	9118307	417	1.1311454545454545	Tangent-S
B.1	Q0	3098102	418	1.1311454545454545	Tangent-S
B.1	Q0	5366705	419	1.1311454545454545	Tangent-S
B.1	Q0	9272209	420	1.1310619658119658	Tangent-S
B.1	Q0	6323858	421	1.130014919157276	Tangent-S
B.1	Q0	6323859	422	1.130014919157276	Tangent-S
B.1	Q0	6224652	423	1.130014919157276	Tangent-S
B.1	Q0	8014754	424	1.130014919157276	Tangent-S
B.1	Q0	7344048	425	1.130014919157276	Tangent-S
B.1	Q0	4420746	426	1.130014919157276	Tangent-S
B.1	Q0	355640	427	1.1282838709677419	Tangent-S
B.1	Q0	568973	428	1.1282838709677419	Tangent-S
B.1	Q0	5539323	429	1.1282838709677419	Tangent-S
B.1	Q0	3369874	430	1.1282838709677419	Tangent-S
B.1	Q0	9177942	431	1.1282838709677419	Tangent-S
B.1	Q0	4549674	432	1.1268652806652806	Tangent-S
B.1	Q0	9260911	433	1.1250275862068966	Tangent-S
B.1	Q0	1973075	434	1.1219640562248996	Tangent-S
B.1	Q0	463303	435	1.1219640562248996	Tangent-S
B.1	Q0	1090323	436	1.1219640562248996	Tangent-S
B.1	Q0	708806	437	1.121288888888889	Tangent-S
B.1	Q0	5003787	438	1.1195954545454545	Tangent-S
B.1	Q0	3650074	439	1.1195954545454545	Tangent-S
B.1	Q0	2777124	440	1.1195954545454545	Tangent-S
B.1	Q0	96773	441	1.1195954545454545	Tangent-S
B.1	Q0	3804891	442	1.1195954545454545	Tangent-S
B.1	Q0	6194587	443	1.1195954545454545	Tangent-S
B.1	Q0	127446	444	1.1191559447983015	Tangent-S
B.1	Q0	8408697	445	1.1191559447983015	Tangent-S
B.1	Q0	1264081	446	1.1191559447983015	Tangent-S
B.1	Q0	4215371	447	1.1191559447983015	Tangent-S
B.1	Q0	628450	448	1.116733870967742	Tangent-S
B.1	Q0	5886149	449	1.116733870967742	Tangent-S
B.1	Q0	2439019	450	1.116733870967742	Tangent-S
B.1	Q0	8086485	451	1.1164818747173282	Tangent-S
B.1	Q0	448256	452	1.1160063063063062	Tangent-S
B.1	Q0	1122374	453	1.1127797456857402	Tangent-S
B.1	Q0	1122373	454	1.1127797456857402	Tangent-S
B.1	Q0	7015823	455	1.1091307228915663	Tangent-S
B.1	Q0	463293	456	1.1091307228915663	Tangent-S
B.1	Q0	6531053	457	1.1091307228915663	Tangent-S
B.1	Q0	1750694	458	1.1091307228915663	Tangent-S
B.1	Q0	1376802	459	1.1091307228915663	Tangent-S
B.1	Q0	2950041	460	1.1091307228915663	Tangent-S
B.1	Q0	1356009	461	1.1091307228915663	Tangent-S
B.1	Q0	6106104	462	1.1091307228915663	Tangent-S
B.1	Q0	7015826	463	1.1091307228915663	Tangent-S
B.1	Q0	9000434	464	1.1088361480058442	Tangent-S
B.1	Q0	1392560	465	1.1063226114649682	Tangent-S
B.1	Q0	2914349	466	1.1063226114649682	Tangent-S
B.1	Q0	2291165	467	1.1057354545454545	Tangent-S
B.1	Q0	2291166	468	1.1057354545454545	Tangent-S
B.1	Q0	1848017	469	1.102873870967742	Tangent-S
B.1	Q0	1257337	470	1.102873870967742	Tangent-S
B.1	Q0	2649387	471	1.102873870967742	Tangent-S
