
Q	B.1
E	[U!eq,0[U!times,0[V!𝑓],1[V!𝑥]],1[O!divide,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[V!𝑐]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]],2[V!𝑐]]]]
R	1924124	0	[U!eq,0[U!times,0[V!𝑓],1[V!𝑥]],1[O!divide,0[U!plus,0[V!𝑥],1[U!times,0[V!𝑐],1[O!SUP,0[V!𝑥],1[N!2]]]],1[U!plus,0[N!1],1[U!times,0[V!𝑐],1[O!SUP,0[V!𝑥],1[N!2]]]]]]	[0.4585987261146497,0.47368421052631576,0.47368421052631576]
R	2122359	0	[U!plus,0[O!divide,0[U!plus,0[V!𝐴],1[U!times,0[V!𝐵],1[V!𝑥]]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]],2[N!2]]],1[O!divide,0[U!plus,0[V!𝐶],1[U!times,0[V!𝐷],1[V!𝑥]]],1[O!SUP,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]],2[N!2]],1[N!2]]]]	[0.4585987261146497,0.2903225806451613,0.47368421052631576]
R	2122360	0	[U!eq,0[O!divide,0[U!plus,0[U!times,0[N!2],1[O!SUP,0[V!𝑥],1[N!3]]],1[U!times,0[N!5],1[O!SUP,0[V!𝑥],1[N!2]]],2[U!times,0[N!8],1[V!𝑥]],3[N!4]],1[O!SUP,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]],2[N!2]],1[N!2]]],1[U!plus,0[O!divide,0[U!plus,0[V!𝐴],1[U!times,0[V!𝐵],1[V!𝑥]]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]],2[N!2]]],1[O!divide,0[U!plus,0[V!𝐶],1[U!times,0[V!𝐷],1[V!𝑥]]],1[O!SUP,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]],2[N!2]],1[N!2]]]]]	[0.4585987261146497,0.15517241379310345,0.47368421052631576]
R	7474212	0	[U!eq,0[O!divide,0[U!plus,0[O!SUP,0[N!60584278414870816497213],1[N!2]],1[N!808653403020126409200]],1[U!plus,0[N!60584278414870816497213],1[O!SUP,0[N!808653403020126409200],1[N!2]]]],1[N!5613]]	[0.40433212996389895,0.6153846153846154,0.42105263157894735]
R	7126464	0	[U!eq,0[U!times,0[O!SUB,0[V!𝑓],1[V!𝑛]],1[V!𝑥]],1[O!divide,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[V!𝑛],1[V!𝑥]],2[N!1]],1[U!plus,0[V!𝑥],1[V!𝑛]]]]	[0.40433212996389895,0.4444444444444444,0.42105263157894735]
R	3068588	0	[U!eq,0[O!divide,0[U!times,0[V!𝑓],1[V!𝑥]],1[U!times,0[V!𝑔],1[V!𝑥]]],1[O!divide,0[U!plus,0[U!times,0[N!2],1[O!SUP,0[V!𝑥],1[N!2]]],1[V!𝑥],2[N!1]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]]]]	[0.40433212996389895,0.34782608695652173,0.42105263157894735]
R	9102605	0	[U!and,0[U!eq,0[O!divide,0[U!plus,0[O!minus,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]]],1[U!times,0[N!4],1[O!SUP,0[V!𝑦],1[N!2]]]],1[U!times,0[N!4],1[V!𝑦]]],1[U!plus,0[V!𝑥],1[U!times,0[N!2],1[V!𝑦]]]],1[O!divide,0[U!times,0[O!minus,0[U!plus,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑦]]],1[U!plus,0[V!𝑥],1[U!times,0[N!2],1[V!𝑦]]]],1[U!plus,0[V!𝑥],1[U!times,0[N!2],1[V!𝑦]]]]],1[U!eq,0[O!minus,0[U!plus,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑦]]]]]	[0.40433212996389895,0.15384615384615385,0.3157894736842105]
R	4231228	0	[U!and,0[U!eq,0[F!gcd,0[U!plus,0[O!SUP,0[V!𝑥],1[N!3]],1[N!1]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]]],1[F!gcd,0[U!plus,0[O!minus,0[O!minus,0[O!SUP,0[V!𝑥],1[N!2]]],1[V!𝑥]],1[N!1]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]]]],1[U!eq,0[F!gcd,0[N!2],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]]]]]	[0.391304347826087,0.23684210526315788,0.42105263157894735]
R	3534026	0	[U!eq,0[U!plus,0[O!SUP,0[V!𝑎],1[N!2]],1[U!times,0[N!2],1[V!𝑎]],2[N!1]],1[O!SUP,0[U!plus,0[V!𝑎],1[N!1]],1[N!2]]]	[0.35,0.5,0.2631578947368421]
R	5029214	0	[U!eq,0[V!𝑦],1[O!divide,0[U!plus,0[U!times,0[N!3],1[O!SUP,0[V!𝑥],1[N!2]]],1[U!times,0[V!𝑚],1[V!𝑥]],2[V!𝑛]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[N!1]]]]	[0.35,0.3888888888888889,0.3684210526315789]
R	4577257	0	[E!,0[O!fragments],1[O!divide,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥],2[V!𝑦]],2[O!SUP,0[V!𝑦],1[N!2]]],1[N!4]],2[T!&gt],3[V!;],4[U!eq],5[T!xy]]	[0.35,0.3684210526315789,0.3684210526315789]
R	8204242	0	[U!eq,0[U!times,0[V!𝑓],1[V!𝑥]],1[O!divide,0[U!plus,0[O!minus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!3],1[V!𝑥]]],1[N!2]],1[O!minus,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]]],1[N!3]]]]	[0.35,0.30434782608695654,0.3684210526315789]
R	9295913	0	[U!eq,0[O!root,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥]],2[N!2]],1[N!2]],1[O!divide,0[U!plus,0[O!SUP,0[V!𝑦],1[N!2]],1[U!times,0[N!2],1[V!𝑦]],2[N!2]],1[U!times,0[N!2],1[U!plus,0[V!𝑦],1[N!1]]]]]	[0.35,0.28,0.3684210526315789]
R	8149234	0	[U!eq,0[O!divide,0[O!minus,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[N!2],1[V!𝑥],2[V!𝑦]]],1[U!times,0[N!3],1[O!SUP,0[V!𝑦],1[N!2]]]],1[O!minus,0[O!SUP,0[V!𝑥],1[N!3]],1[O!SUP,0[V!𝑦],1[N!3]]]],1[O!divide,0[U!times,0[O!minus,0[V!𝑥],1[V!𝑦]],1[U!plus,0[V!𝑥],1[U!times,0[N!3],1[V!𝑦]]]],1[U!times,0[O!minus,0[V!𝑥],1[V!𝑦]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[V!𝑥],1[V!𝑦]],2[O!SUP,0[V!𝑦],1[N!2]]]]]]	[0.35,0.14893617021276595,0.3684210526315789]
R	7553914	0	[U!and,0[U!eq,0[+!O!SUB,0[O!SUP,0[O!SUB,0[O!sum],1[U!eq,0[V!𝑟],1[N!1]]],1[U!plus,0[V!𝑘],1[N!1]]],1[V!𝑟]],1[O!SUB,0[F!⏟,0[M!L-2,0[U!plus,0[U!plus,0[V!𝑘],1[N!1]],1[+!O!SUB,0[O!SUP,0[O!SUB,0[O!sum],1[U!eq,0[V!𝑟],1[N!1]]],1[V!𝑘]],1[U!times,0[V!𝑟],1[V!&],2[V!𝑔],3[V!𝑡]]]],1[U!plus,0[U!plus,0[V!𝑘],1[N!1]],1[O!divide,0[O!SUP,0[V!𝑘],1[N!2]],1[N!2]]]]],1[W!]]],1[U!eq,0[O!SUB,0[F!⏟,0[M!L-2,0[U!times,0[O!divide,0[U!plus,0[O!SUP,0[V!𝑘],1[N!2]],1[U!times,0[N!2],1[V!𝑘]],2[N!2]],1[N!2]],1[V!&],2[V!𝑔],3[V!𝑡]],1[O!divide,0[U!plus,0[O!SUP,0[V!𝑘],1[N!2]],1[U!times,0[N!2],1[V!𝑘]],2[N!1]],1[N!2]]]],1[M!L-2,0[U!plus,0[V!𝑎],1[U!times,0[O!divide,0[N!1],1[N!2]],1[V!&],2[V!𝑔],3[V!𝑡]]],1[V!𝑎]]]],2[U!eq,0[O!divide,0[O!SUP,0[U!plus,0[V!𝑘],1[N!1]],1[N!2]],1[N!2]]]]	[0.35,0.07777777777777778,0.2631578947368421]
R	1964062	0	[U!eq,0[U!times,0[V!𝑓],1[V!𝑥]],1[U!plus,0[O!divide,0[O!SUP,0[V!𝑥],1[N!3]],1[N!18]],1[U!times,0[V!𝑎],1[O!SUP,0[V!𝑥],1[N!2]]],2[U!times,0[V!𝑏],1[V!𝑥]],3[V!𝑐]]]	[0.31674208144796384,0.3684210526315789,0.3157894736842105]
R	1899039	0	[U!eq,0[U!plus,0[U!times,0[V!𝑎],1[O!SUP,0[V!𝑥],1[N!2]]],1[U!times,0[V!𝑏],1[V!𝑥]],2[V!𝑐]],1[U!times,0[V!𝑎],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[O!divide,0[V!𝑏],1[V!𝑎]],1[V!𝑥]],2[O!divide,0[V!𝑐],1[V!𝑎]]]]]	[0.31674208144796384,0.28,0.3684210526315789]
R	7166482	0	[U!eq,0[O!minus,0[O!divide,0[U!plus,0[V!𝑥],1[N!2]],1[U!plus,0[O!root,0[O!SUP,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[N!4]],1[N!2]],1[N!3]],1[U!times,0[N!2],1[O!root,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[N!4]],1[N!3]]],2[N!4]]],1[O!divide,0[N!1],1[U!plus,0[O!root,0[O!minus,0[V!𝑥],1[N!1]],1[N!2]],1[N!1]]],2[N!2]],1[U!times,0[N!0],1[U!times]]]	[0.31674208144796384,0.1794871794871795,0.3157894736842105]
R	1863278	0	[U!plus,0[N!1],1[V!𝑥],2[U!times,0[O!divide,0[N!1],1[N!2]],1[O!SUP,0[V!𝑥],1[N!2]]],3[O!SUP,0[V!𝑦],1[N!2]]]	[0.29556650246305416,0.46153846153846156,0.21052631578947367]
R	8232955	0	[U!eq,0[U!times,0[O!divide,0[N!1],1[N!2]],1[V!diff],2[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[U!times,0[V!int],1[N!1]]]],1[V!𝑥]]	[0.29556650246305416,0.42857142857142855,0.2631578947368421]
R	7194420	0	[U!eq,0[U!plus,0[O!SUP,0[U!plus,0[V!𝑥],1[O!divide,0[N!1],1[N!2]]],1[N!2]],1[V!𝑐]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[U!times,0[N!1]]]]	[0.29556650246305416,0.35294117647058826,0.2631578947368421]
R	1569605	0	[U!plus,0[O!divide,0[U!plus,0[U!times,0[V!𝐴],1[V!𝑥]],1[V!𝐵]],1[O!SUP,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]],1[N!2]]],1[O!divide,0[U!plus,0[U!times,0[V!𝐶],1[V!𝑥]],1[V!𝐷]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]]],2[O!divide,0[V!𝐸],1[U!plus,0[V!𝑥],1[N!2]]]]	[0.29556650246305416,0.1875,0.3157894736842105]
R	5303289	0	[O!geq,0[U!plus,0[O!divide,0[U!plus,0[U!times,0[N!2],1[V!𝑎]],1[V!𝑏],2[V!𝑐]],1[U!plus,0[V!𝑏],1[V!𝑐]]],1[O!divide,0[U!plus,0[V!𝑏],1[U!times,0[N!2],1[V!𝑐]],2[V!𝑎]],1[U!plus,0[V!𝑎],1[V!𝑏]]],2[O!divide,0[U!plus,0[V!𝑐],1[U!times,0[N!2],1[V!𝑏]],2[V!𝑎]],1[U!plus,0[V!𝑎],1[V!𝑐]]]],1[N!6]]	[0.29556650246305416,0.18181818181818182,0.15789473684210525]
R	1569611	0	[U!eq,0[O!divide,0[U!plus,0[U!times,0[N!3],1[O!SUP,0[V!𝑥],1[N!2]]],1[U!times,0[N!2],1[V!𝑥]],2[N!1]],1[U!times,0[U!plus,0[V!𝑥],1[N!2]],1[O!SUP,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]],1[N!2]]]],1[U!plus,0[O!divide,0[U!plus,0[U!times,0[V!𝐴],1[V!𝑥]],1[V!𝐵]],1[O!SUP,0[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]],1[N!2]]],1[O!divide,0[U!plus,0[U!times,0[V!𝐶],1[V!𝑥]],1[V!𝐷]],1[U!plus,0[O!SUP,0[V!𝑥],1[N!2]],1[V!𝑥],2[N!1]]],2[O!divide,0[V!𝐸],1[U!plus,0[V!𝑥],1[N!2]]]]]	[0.29556650246305416,0.10714285714285714,0.3157894736842105]
